报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20220331,,179187232.15,,,,,,,,,,,,7550191.34,186737423.49,181016809.51,,,,,,16986288.27,37858327.55,19139010.65,255000435.98,-68263012.49,,,,,,463121315.07,,,463121315.07,16542504.97,,,,,460000000.0,476542504.97,-13421189.9,,24500000.0,,65000000.0,,,89500000.0,,,,,0.0,89500000.0,-9536.05,7806261.56,547963790.4,,,,,555770051.96,定期报告,未审计,20230425,CNY,合并期末,2022-04-29T15:50:03
20211231,,706880325.07,,,,,,,,,,,301170.78,12476956.84,719658452.69,340909787.54,,,,,,58362444.9,65646634.78,35932179.13,500851046.35,218807406.34,,,16150.0,5309.73,,,,,21459.73,8983570.04,518000000.0,,,,6500.0,526990070.04,-526968610.31,,1018881400.0,,120000000.0,,,1138881400.0,310000000.0,6489380.35,,48134918.0,364624298.35,774257101.65,-2262381.16,463833516.52,84125273.87,547958790.39,84125273.87,,,547958790.39,定期报告,是,20230425,CNY,合并期末,2022-04-29T15:50:03
20210930,,433425931.45,,,,,,,,,,,,5778198.93,439204130.38,108690979.92,,,,,,36482853.86,74775317.87,51794372.86,271743524.51,167460605.87,,,,,,32665050.0,,,32665050.0,6203629.8,,,,,32348150.0,38551779.8,-5886729.8,,,,170000000.0,,,170000000.0,210626458.33,4893825.63,,,215520283.96,-45520283.96,-347769.38,115705822.73,84125273.87,,,,,199831096.6,定期报告,未审计,20221029,CNY,合并期末,2021-10-21T20:10:02
20210630,,239219364.15,,,,,,,,,,,,3596295.55,242815659.7,45094813.14,,,,,,31206816.49,41881254.2,21559171.22,139742055.05,103073604.65,,,,-6500.0,,,,,0.0,7930920.53,,,,,15300.0,7946220.53,-7946220.53,,,,170000000.0,,,170000000.0,210250000.0,4538430.26,,270500.0,215058930.26,-45058930.26,-1556791.14,48511662.72,84125273.87,132636936.59,84125273.87,,,132636936.59,定期报告,未审计,20220830,CNY,合并期末,2021-09-24T01:20:03
20210331,,218218769.83,,,,,,,,,,,,656147.21,218874917.04,109076194.78,,,,,,17095527.24,25476864.35,5728825.41,157377411.78,61497505.26,,,,,,,,,0.0,20154901.57,,,,,,20154901.57,-20154901.57,,,,40000000.0,,,40000000.0,60000000.0,2161291.71,,,62161291.71,-22161291.71,901453.92,20082765.9,84125273.89,,,,,104208039.79,定期报告,未审计,20220430,CNY,合并期末,2022-04-29T15:50:03
20201231,,330226996.38,,,,,,,,,,,730787.71,8531321.52,339489105.61,83427382.84,,,,,,45542904.19,43989181.05,25928130.9,198887598.98,140601506.63,,,,166837.43,,,,,166837.43,38585584.74,,,,,,38585584.74,-38418747.31,,,,275000000.0,,,275000000.0,374975000.0,11877233.33,,,386852233.33,-111852233.33,-4020096.99,-13689571.0,97814844.87,84125273.87,97814844.87,,,84125273.87,定期报告,是,20220430,CNY,合并期末,2021-06-24T22:10:02
20200930,,261267428.62,,,,,,,,,,,40276.67,4494228.12,265801933.41,69544226.11,,,,,,35551691.81,28095597.64,22000306.17,155191821.73,110610111.68,,,,,,,,,0.0,26733494.93,,,,,,26733494.93,-26733494.93,,,,250000000.0,,,250000000.0,350000000.0,9554920.81,,,359554920.81,-109554920.81,-1318605.5,-26996909.56,97814844.87,,,,,70817935.31,招股说明书/意向书,未审计,20211022,CNY,合并期末,2021-10-21T20:10:02
20200630,,170822445.43,,,,,,,,,,,40276.67,3103473.03,173966195.13,42962688.33,,,,,,25111408.9,14635398.67,13677484.87,96386980.77,77579214.36,,,,,,,,,0.0,15706270.02,,,,,,15706270.02,-15706270.02,,,,165000000.0,,,165000000.0,185000000.0,7397921.2,,,192397921.2,-27397921.2,916299.15,35391322.29,97814844.87,,,,,133206167.16,招股说明书/意向书,未审计,20210924,CNY,合并期末,2021-09-24T10:40:03
20191231,,397953868.18,,,,,,,,,,,56479.53,3741424.58,401751772.29,77382581.26,,,,,,48177058.63,125014283.02,26707608.47,277281531.38,124470240.91,,1132720000.0,2305291.5,3840000.0,,1705495.36,,,1140570786.86,19416693.81,1112620000.0,,,,,1132036693.81,8534093.05,,130750000.0,,374500000.0,,2195158.57,507445158.57,224500000.0,232685740.54,,104071540.1,561257280.64,-53812122.07,575849.31,79768061.2,18046783.67,97814844.87,18046783.67,,,97814844.87,其他,是,20210924,CNY,合并期末,2020-06-15T17:20:03
20181231,,365355271.22,,,,,,,,,,,30782.0,3553521.83,368939575.05,40870115.16,,,,,,33676755.15,88108384.96,21004616.47,183659871.74,185279703.31,,601490000.0,1988825.52,,,41269041.1,,,644747866.62,4374295.89,615060000.0,,,,356269041.1,975703336.99,-330955470.37,,,,190000000.0,,312660238.69,502660238.69,172470000.0,106753225.78,,178832310.38,458055536.16,44604702.53,4456698.29,-96614366.24,114661149.91,18046783.67,114661149.91,,,18046783.67,其他,是,20210924,CNY,合并期末,2020-06-15T17:20:03
20171231,,243446251.94,,,,,,,,,,,260171.7,1702676.79,245409100.43,43778678.78,,,,,,23526471.57,111144388.16,23135388.81,201584927.32,43824173.11,,160870000.0,319195.04,68540.78,,88556444.0,,,249814179.82,1377116.47,167400000.0,,,,80556444.0,249333560.47,480619.35,,24000000.0,,190840000.0,,163988553.13,378828553.13,88470000.0,71389144.37,,217470000.0,377329144.37,1499408.76,-3956967.93,41847233.29,72813916.62,,,,,114661149.91,招股说明书(申报稿),是,20200612,CNY,合并期末,2020-06-15T17:20:03
